invoice_line_id,invoice_id,invoice_number,invoice_date,grade,standard_code,application,target_method_id,requested_qty_mt,lot_no,available_qty_mt,fit_de_to_target,fit_band,candidate_rank,single_lot_can_cover
BULK-INV-5000-L02,BULK-INV-5000,5000,2026-04-01,130,325,Paint,method_i_b,0.75,6785B,10.0,0.453,excellent,19,True
BULK-INV-5000-L02,BULK-INV-5000,5000,2026-04-01,130,325,Paint,method_i_b,0.75,6563A,6.0,0.54,excellent,20,True
BULK-INV-5000-L02,BULK-INV-5000,5000,2026-04-01,130,325,Paint,method_i_b,0.75,6822N-D,5.0,0.559,excellent,21,True
BULK-INV-5000-L02,BULK-INV-5000,5000,2026-04-01,130,325,Paint,method_i_b,0.75,6823N-A,5.0,0.602,strict,22,True
BULK-INV-5000-L02,BULK-INV-5000,5000,2026-04-01,130,325,Paint,method_i_b,0.75,6127A,5.0,0.633,strict,23,True
BULK-INV-5000-L02,BULK-INV-5000,5000,2026-04-01,130,325,Paint,method_i_b,0.75,6828N-C,5.0,0.661,strict,24,True
BULK-INV-5000-L02,BULK-INV-5000,5000,2026-04-01,130,325,Paint,method_i_b,0.75,6812B,10.0,0.72,strict,25,True
BULK-INV-5000-L02,BULK-INV-5000,5000,2026-04-01,130,325,Paint,method_i_b,0.75,6812A,10.0,0.836,strict,26,True
BULK-INV-5000-L02,BULK-INV-5000,5000,2026-04-01,130,325,Paint,method_i_b,0.75,6566A,6.0,0.872,strict,27,True
BULK-INV-5000-L02,BULK-INV-5000,5000,2026-04-01,130,325,Paint,method_i_b,0.75,6566A,5.0,0.872,strict,28,True
BULK-INV-5000-L02,BULK-INV-5000,5000,2026-04-01,130,325,Paint,method_i_b,0.75,6778N-B,5.0,1.01,relaxed,29,True
BULK-INV-5000-L02,BULK-INV-5000,5000,2026-04-01,130,325,Paint,method_i_b,0.75,6826N-D,5.0,1.094,relaxed,30,True
BULK-INV-5000-L02,BULK-INV-5000,5000,2026-04-01,130,325,Paint,method_i_b,0.75,6827N-A,5.0,1.231,relaxed,31,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6788A,10.0,0.017,excellent,1,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6787B,7.0,0.07,excellent,2,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6797B,7.0,0.082,excellent,3,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6797A,10.0,0.09,excellent,4,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6787A,10.0,0.101,excellent,5,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6796B,8.0,0.197,excellent,6,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6788B,10.0,0.271,excellent,7,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6796A,10.0,0.331,excellent,8,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6803B,5.0,0.429,excellent,9,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6802A,10.0,0.526,excellent,10,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6801B,4.0,0.59,excellent,11,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6803A,10.0,0.611,strict,12,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6822N-A,5.0,0.661,strict,13,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6833B,10.0,0.708,strict,14,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6833A,10.0,0.77,strict,15,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6802B,10.0,0.827,strict,16,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6548A,4.0,0.833,strict,17,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6832B,6.0,0.897,strict,18,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6789A,10.0,0.899,strict,19,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6801A,10.0,0.915,strict,20,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6832A,10.0,0.923,strict,21,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6719N-D,5.0,0.961,strict,22,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6789B,10.0,1.026,relaxed,23,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6770B,10.0,1.095,relaxed,24,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6528A,10.0,1.236,relaxed,25,True
BULK-INV-5001-L01,BULK-INV-5001,5001,2026-04-02,130A,3249B,Paint,method_i_b,3.0,6823N-B,5.0,1.393,relaxed,26,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6788A,10.0,0.017,excellent,1,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6787B,7.0,0.07,excellent,2,False
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6797B,7.0,0.082,excellent,3,False
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6797A,10.0,0.09,excellent,4,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6787A,10.0,0.101,excellent,5,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6796B,8.0,0.197,excellent,6,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6788B,10.0,0.271,excellent,7,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6796A,10.0,0.331,excellent,8,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6803B,5.0,0.429,excellent,9,False
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6802A,10.0,0.526,excellent,10,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6801B,4.0,0.59,excellent,11,False
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6803A,10.0,0.611,strict,12,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6822N-A,5.0,0.661,strict,13,False
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6833B,10.0,0.708,strict,14,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6833A,10.0,0.77,strict,15,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6802B,10.0,0.827,strict,16,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6548A,4.0,0.833,strict,17,False
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6832B,6.0,0.897,strict,18,False
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6789A,10.0,0.899,strict,19,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6801A,10.0,0.915,strict,20,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6832A,10.0,0.923,strict,21,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6719N-D,5.0,0.961,strict,22,False
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6789B,10.0,1.026,relaxed,23,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6770B,10.0,1.095,relaxed,24,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6528A,10.0,1.236,relaxed,25,True
BULK-INV-5002-L01,BULK-INV-5002,5002,2026-04-03,130A,3249B,Paint,method_i_b,7.5,6823N-B,5.0,1.393,relaxed,26,False
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6778N-B,5.0,0.292,excellent,1,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6823N-D,5.0,0.493,excellent,2,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6824N-A,5.0,0.52,excellent,3,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6823N-C,5.0,0.623,strict,4,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6823N-A,5.0,0.732,strict,5,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6822N-D,5.0,0.747,strict,6,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6828N-D,5.0,0.799,strict,7,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6563A,6.0,0.929,strict,8,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6764-B,5.0,0.941,strict,9,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6768A,5.0,0.957,strict,10,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6828N-A,5.0,0.974,strict,11,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6828N-C,5.0,1.052,relaxed,12,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6822N-C,5.0,1.066,relaxed,13,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6764-A,10.0,1.175,relaxed,14,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6127A,5.0,1.205,relaxed,15,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6767A,10.0,1.397,relaxed,16,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6566A,6.0,1.422,relaxed,17,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6566A,5.0,1.422,relaxed,18,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6785B,10.0,1.449,relaxed,19,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6767B,10.0,1.465,relaxed,20,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6812B,10.0,1.476,relaxed,21,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6784B,7.0,1.546,review,22,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6782A,10.0,1.575,review,23,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6784A,10.0,1.581,review,24,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6781B,2.0,1.623,review,25,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6785A,10.0,1.688,review,26,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6826N-D,5.0,1.84,review,27,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6781A,10.0,1.929,review,28,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6812A,10.0,1.955,review,29,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6827N-A,5.0,1.965,review,30,True
BULK-INV-5002-L02,BULK-INV-5002,5002,2026-04-03,130,325,Water Based,method_ii,1.0,6770A,10.0,2.183,review,31,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6778N-B,5.0,0.292,excellent,1,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6823N-D,5.0,0.493,excellent,2,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6824N-A,5.0,0.52,excellent,3,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6823N-C,5.0,0.623,strict,4,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6823N-A,5.0,0.732,strict,5,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6822N-D,5.0,0.747,strict,6,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6828N-D,5.0,0.799,strict,7,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6563A,6.0,0.929,strict,8,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6764-B,5.0,0.941,strict,9,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6768A,5.0,0.957,strict,10,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6828N-A,5.0,0.974,strict,11,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6828N-C,5.0,1.052,relaxed,12,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6822N-C,5.0,1.066,relaxed,13,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6764-A,10.0,1.175,relaxed,14,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6127A,5.0,1.205,relaxed,15,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6767A,10.0,1.397,relaxed,16,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6566A,6.0,1.422,relaxed,17,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6566A,5.0,1.422,relaxed,18,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6785B,10.0,1.449,relaxed,19,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6767B,10.0,1.465,relaxed,20,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6812B,10.0,1.476,relaxed,21,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6784B,7.0,1.546,review,22,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6782A,10.0,1.575,review,23,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6784A,10.0,1.581,review,24,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6781B,2.0,1.623,review,25,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6785A,10.0,1.688,review,26,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6826N-D,5.0,1.84,review,27,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6781A,10.0,1.929,review,28,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6812A,10.0,1.955,review,29,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6827N-A,5.0,1.965,review,30,True
BULK-INV-5003-L01,BULK-INV-5003,5003,2026-04-04,130,325,Water Based,method_ii,0.75,6770A,10.0,2.183,review,31,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6788A,10.0,0.017,excellent,1,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6787B,7.0,0.07,excellent,2,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6797B,7.0,0.082,excellent,3,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6797A,10.0,0.09,excellent,4,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6787A,10.0,0.101,excellent,5,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6796B,8.0,0.197,excellent,6,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6788B,10.0,0.271,excellent,7,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6796A,10.0,0.331,excellent,8,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6803B,5.0,0.429,excellent,9,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6802A,10.0,0.526,excellent,10,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6801B,4.0,0.59,excellent,11,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6803A,10.0,0.611,strict,12,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6822N-A,5.0,0.661,strict,13,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6833B,10.0,0.708,strict,14,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6833A,10.0,0.77,strict,15,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6802B,10.0,0.827,strict,16,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6548A,4.0,0.833,strict,17,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6832B,6.0,0.897,strict,18,True
BULK-INV-5003-L02,BULK-INV-5003,5003,2026-04-04,130A,3249B,Paint,method_i_b,1.5,6789A,10.0,0.899,strict,19,True
